,station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,last_reported,is_charging_station,status,is_installed,is_renting,is_returning,traffic,num_bikes_available_types.mechanical,num_bikes_available_types.ebike
337,7403,0,0,19,0,1738636344,False,IN_SERVICE,1,1,1,,0,0
338,7404,0,0,18,1,1738636482,False,IN_SERVICE,1,1,1,,0,0
339,7407,16,0,2,0,1738636487,False,IN_SERVICE,1,1,1,,16,0
340,7409,8,0,19,0,1738636403,False,IN_SERVICE,1,1,1,,6,2
341,7410,2,0,17,0,1738636438,False,IN_SERVICE,1,1,1,,2,0
342,7411,5,1,15,1,1738636435,False,IN_SERVICE,1,1,1,,5,0
343,7412,5,1,17,0,1738636494,False,IN_SERVICE,1,1,1,,5,0
344,7414,2,0,13,0,1738636405,False,IN_SERVICE,1,1,1,,2,0
345,7415,6,1,16,0,1738636471,False,IN_SERVICE,1,1,1,,6,0
346,7416,4,0,26,0,1738636420,False,IN_SERVICE,1,1,1,,4,0
347,7417,1,1,9,0,1738636507,False,IN_SERVICE,1,1,1,,1,0
348,7418,4,2,19,0,1738636389,False,IN_SERVICE,1,1,1,,4,0
349,7419,3,0,24,0,1738636480,False,IN_SERVICE,1,1,1,,3,0
350,7420,2,0,24,1,1738636460,False,IN_SERVICE,1,1,1,,2,0
351,7422,2,0,14,0,1738636490,False,IN_SERVICE,1,1,1,,2,0
352,7424,1,0,22,0,1738636359,False,IN_SERVICE,1,1,1,,1,0
353,7425,13,3,5,1,1738636402,False,IN_SERVICE,1,1,1,,12,1
354,7427,16,0,10,0,1738636438,False,IN_SERVICE,1,1,1,,16,0
355,7428,17,0,10,0,1738636459,False,IN_SERVICE,1,1,1,,17,0
356,7429,6,0,9,0,1738636481,False,IN_SERVICE,1,1,1,,6,0
357,7430,10,1,16,0,1738636339,False,IN_SERVICE,1,1,1,,10,0
358,7431,20,1,2,0,1738636460,False,IN_SERVICE,1,1,1,,20,0
359,7432,31,0,16,0,1738636437,False,IN_SERVICE,1,1,1,,31,0
360,7433,11,0,4,0,1738636359,False,IN_SERVICE,1,1,1,,11,0
361,7434,8,1,29,0,1738636509,True,IN_SERVICE,1,1,1,,7,1
362,7435,1,1,9,0,1738636467,False,IN_SERVICE,1,1,1,,1,0
363,7437,11,0,4,0,1738636394,False,IN_SERVICE,1,1,1,,10,1
364,7438,4,0,15,0,1738636330,False,IN_SERVICE,1,1,1,,4,0
365,7441,6,2,13,0,1738636484,False,IN_SERVICE,1,1,1,,6,0
366,7442,2,0,13,0,1738636443,False,IN_SERVICE,1,1,1,,2,0
367,7443,17,1,7,0,1738636347,False,IN_SERVICE,1,1,1,,17,0
368,7444,3,0,17,0,1738636390,False,IN_SERVICE,1,1,1,,3,0
369,7445,11,1,7,0,1738636347,False,IN_SERVICE,1,1,1,,11,0
370,7446,16,0,3,0,1738636436,False,IN_SERVICE,1,1,1,,16,0
371,7447,3,0,20,0,1738636420,False,IN_SERVICE,1,1,1,,3,0
372,7448,8,0,11,0,1738636444,False,IN_SERVICE,1,1,1,,8,0
373,7449,13,0,2,0,1738636493,False,IN_SERVICE,1,1,1,,13,0
374,7451,3,1,27,0,1738636383,False,IN_SERVICE,1,1,1,,3,0
375,7452,5,0,18,0,1738636350,False,IN_SERVICE,1,1,1,,5,0
376,7453,5,0,12,0,1738636357,False,IN_SERVICE,1,1,1,,4,1
377,7454,11,0,3,1,1738636499,False,IN_SERVICE,1,1,1,,11,0
378,7455,1,0,26,0,1738636504,False,IN_SERVICE,1,1,1,,1,0
379,7457,1,0,20,1,1738636397,False,IN_SERVICE,1,1,1,,1,0
380,7458,13,0,4,0,1738636345,False,IN_SERVICE,1,1,1,,13,0
381,7459,1,1,9,0,1738636476,False,IN_SERVICE,1,1,1,,1,0
382,7460,6,0,21,0,1738636360,False,IN_SERVICE,1,1,1,,6,0
383,7461,4,2,16,0,1738636421,False,IN_SERVICE,1,1,1,,3,1
384,7462,2,0,14,0,1738636366,False,IN_SERVICE,1,1,1,,2,0
385,7465,9,1,8,0,1738636475,False,IN_SERVICE,1,1,1,,8,1
386,7466,7,1,11,0,1738636462,False,IN_SERVICE,1,1,1,,7,0
387,7467,6,0,9,0,1738636449,False,IN_SERVICE,1,1,1,,6,0
388,7468,21,0,6,0,1738636443,False,IN_SERVICE,1,1,1,,21,0
389,7469,2,1,20,0,1738636384,False,IN_SERVICE,1,1,1,,2,0
390,7471,3,0,12,0,1738636396,True,IN_SERVICE,1,1,1,,3,0
391,7473,2,1,12,0,1738636355,False,IN_SERVICE,1,1,1,,2,0
392,7474,12,1,9,0,1738636388,False,IN_SERVICE,1,1,1,,12,0
393,7475,3,0,16,0,1738636416,False,IN_SERVICE,1,1,1,,3,0
394,7476,5,1,9,0,1738636424,False,IN_SERVICE,1,1,1,,2,3
395,7477,8,0,11,0,1738636494,False,IN_SERVICE,1,1,1,,7,1
396,7478,3,0,15,0,1738636457,False,IN_SERVICE,1,1,1,,3,0
397,7479,5,1,9,0,1738636331,False,IN_SERVICE,1,1,1,,5,0
398,7480,1,1,11,0,1738636414,False,IN_SERVICE,1,1,1,,0,1
399,7483,2,0,10,0,1738636471,False,IN_SERVICE,1,1,1,,2,0
400,7484,0,0,16,0,1738636356,False,IN_SERVICE,1,1,1,,0,0
401,7485,2,0,11,0,1738636401,False,IN_SERVICE,1,1,1,,2,0
402,7486,5,0,17,0,1738636333,False,IN_SERVICE,1,1,1,,5,0
403,7487,12,0,2,0,1738636416,False,IN_SERVICE,1,1,1,,12,0
404,7488,0,0,11,0,1738636331,False,IN_SERVICE,1,1,1,,0,0
405,7489,11,0,8,0,1738636464,False,IN_SERVICE,1,1,1,,11,0
406,7492,9,0,6,0,1738636400,False,IN_SERVICE,1,1,1,,9,0
407,7493,7,0,5,0,1738636386,False,IN_SERVICE,1,1,1,,7,0
408,7494,3,0,9,0,1738636491,False,IN_SERVICE,1,1,1,,3,0
409,7496,10,0,9,0,1738636341,False,IN_SERVICE,1,1,1,,10,0
410,7497,3,0,17,0,1738636421,False,IN_SERVICE,1,1,1,,3,0
411,7501,0,0,20,0,1738636445,False,IN_SERVICE,1,1,1,,0,0
412,7502,4,1,14,0,1738636441,False,IN_SERVICE,1,1,1,,3,1
413,7503,0,0,20,0,1738636352,False,IN_SERVICE,1,1,1,,0,0
414,7504,1,0,15,0,1738636462,False,IN_SERVICE,1,1,1,,1,0
415,7505,12,1,6,0,1738636385,False,IN_SERVICE,1,1,1,,12,0
416,7506,6,0,6,0,1738636482,False,IN_SERVICE,1,1,1,,6,0
417,7508,8,1,11,0,1738636443,False,IN_SERVICE,1,1,1,,8,0
418,7514,22,1,40,0,1738636505,False,IN_SERVICE,1,1,1,,22,0
419,7515,15,0,12,0,1738636422,False,IN_SERVICE,1,1,1,,15,0
420,7516,17,0,0,0,1738636422,False,IN_SERVICE,1,1,1,,17,0
421,7517,1,1,20,1,1738636495,False,IN_SERVICE,1,1,1,,1,0
422,7518,4,0,23,0,1738636478,False,IN_SERVICE,1,1,1,,4,0
423,7519,1,0,18,0,1738636431,False,IN_SERVICE,1,1,1,,1,0
424,7520,5,0,10,0,1738636428,False,IN_SERVICE,1,1,1,,5,0
425,7521,2,0,21,0,1738636356,False,IN_SERVICE,1,1,1,,2,0
426,7522,4,1,12,0,1738636462,False,IN_SERVICE,1,1,1,,3,1
427,7523,4,1,10,0,1738636482,False,IN_SERVICE,1,1,1,,4,0
428,7524,16,0,18,1,1738636392,False,IN_SERVICE,1,1,1,,14,2
429,7526,7,1,15,0,1738636446,False,IN_SERVICE,1,1,1,,7,0
430,7527,7,1,11,0,1738636369,False,IN_SERVICE,1,1,1,,7,0
431,7528,0,0,16,1,1738636476,False,IN_SERVICE,1,1,1,,0,0
432,7529,7,1,7,0,1738636468,False,IN_SERVICE,1,1,1,,6,1
433,7530,3,1,19,0,1738636409,False,IN_SERVICE,1,1,1,,1,2
434,7531,1,0,18,0,1738636368,False,IN_SERVICE,1,1,1,,1,0
435,7533,10,1,16,0,1738636332,False,IN_SERVICE,1,1,1,,10,0
436,7534,0,1,14,0,1738636432,False,IN_SERVICE,1,1,1,,0,0
437,7536,2,0,20,1,1738636455,False,IN_SERVICE,1,1,1,,2,0
438,7537,0,0,16,0,1738636409,False,IN_SERVICE,1,1,1,,0,0
439,7538,1,0,18,0,1738636499,False,IN_SERVICE,1,1,1,,0,1
440,7539,0,0,19,0,1738636395,False,IN_SERVICE,1,1,1,,0,0
441,7540,0,0,19,0,1738636346,False,IN_SERVICE,1,1,1,,0,0
442,7541,6,2,12,0,1738636429,False,IN_SERVICE,1,1,1,,6,0
443,7542,5,0,18,0,1738636482,False,IN_SERVICE,1,1,1,,5,0
444,7543,4,2,9,0,1738636464,False,IN_SERVICE,1,1,1,,4,0
445,7545,0,2,13,0,1738636362,False,IN_SERVICE,1,1,1,,0,0
446,7546,17,1,0,0,1738636497,False,IN_SERVICE,1,1,1,,17,0
447,7547,11,0,4,0,1738636406,False,IN_SERVICE,1,1,1,,11,0
448,7548,2,0,18,0,1738636368,False,IN_SERVICE,1,1,1,,2,0
449,7549,17,0,30,0,1738636420,False,IN_SERVICE,1,1,1,,17,0
450,7552,10,0,9,0,1738636385,False,IN_SERVICE,1,1,1,,10,0
451,7553,17,2,0,0,1738636402,False,IN_SERVICE,1,1,1,,17,0
452,7554,20,0,7,0,1738636380,False,IN_SERVICE,1,1,1,,20,0
453,7555,5,1,14,0,1738636369,False,IN_SERVICE,1,1,1,,5,0
454,7556,1,0,30,0,1738636494,False,IN_SERVICE,1,1,1,,1,0
455,7557,19,0,3,0,1738636397,False,IN_SERVICE,1,1,1,,19,0
456,7558,0,1,18,0,1738636403,False,IN_SERVICE,1,1,1,,0,0
457,7559,3,2,10,0,1738636420,False,IN_SERVICE,1,1,1,,3,0
458,7561,7,1,6,1,1738636507,False,IN_SERVICE,1,1,1,,7,0
459,7562,3,0,20,0,1738636349,False,IN_SERVICE,1,1,1,,3,0
460,7563,9,1,9,0,1738636383,False,IN_SERVICE,1,1,1,,9,0
461,7564,1,0,22,0,1738636505,False,IN_SERVICE,1,1,1,,1,0
462,7565,1,1,20,1,1738636360,False,IN_SERVICE,1,1,1,,1,0
463,7566,5,0,14,0,1738636374,False,IN_SERVICE,1,1,1,,5,0
464,7567,1,0,26,0,1738636437,False,IN_SERVICE,1,1,1,,1,0
465,7568,8,0,18,0,1738636329,False,IN_SERVICE,1,1,1,,8,0
466,7569,15,2,28,0,1738636466,False,IN_SERVICE,1,1,1,,15,0
467,7570,11,5,1,0,1738636400,False,IN_SERVICE,1,1,1,,11,0
468,7571,13,2,4,0,1738636405,False,IN_SERVICE,1,1,1,,13,0
469,7572,0,0,15,0,1738636339,False,IN_SERVICE,1,1,1,,0,0
470,7575,3,0,12,0,1738636456,False,IN_SERVICE,1,1,1,,3,0
471,7576,8,0,14,0,1738636394,False,IN_SERVICE,1,1,1,,8,0
472,7577,11,0,16,0,1738636474,False,IN_SERVICE,1,1,1,,11,0
473,7579,0,0,19,0,1738636385,False,IN_SERVICE,1,1,1,,0,0
474,7580,0,1,14,0,1738636479,False,IN_SERVICE,1,1,1,,0,0
475,7581,6,1,7,0,1738636460,False,IN_SERVICE,1,1,1,,6,0
476,7582,0,0,16,0,1738636341,False,IN_SERVICE,1,1,1,,0,0
477,7583,5,1,16,0,1738636455,False,IN_SERVICE,1,1,1,,5,0
478,7584,1,1,25,0,1738636508,False,IN_SERVICE,1,1,1,,1,0
479,7585,9,1,17,0,1738636455,False,IN_SERVICE,1,1,1,,9,0
480,7586,3,1,18,1,1738636355,False,IN_SERVICE,1,1,1,,3,0
481,7587,3,0,16,0,1738636346,False,IN_SERVICE,1,1,1,,3,0
482,7588,7,0,12,0,1738636352,False,IN_SERVICE,1,1,1,,7,0
483,7589,4,0,11,0,1738636339,False,IN_SERVICE,1,1,1,,4,0
484,7590,2,0,21,0,1738636365,False,IN_SERVICE,1,1,1,,2,0
485,7591,1,1,21,0,1738636361,False,IN_SERVICE,1,1,1,,1,0
486,7593,4,0,23,0,1738636394,False,IN_SERVICE,1,1,1,,4,0
487,7594,4,0,11,0,1738636463,False,IN_SERVICE,1,1,1,,4,0
488,7595,1,0,14,0,1738636445,False,IN_SERVICE,1,1,1,,1,0
489,7596,6,0,26,0,1738636387,False,IN_SERVICE,1,1,1,,6,0
490,7597,0,0,15,0,1738636376,False,IN_SERVICE,1,1,1,,0,0
491,7598,0,0,15,0,1738636421,False,IN_SERVICE,1,1,1,,0,0
492,7599,0,0,17,0,1738636491,False,IN_SERVICE,1,1,1,,0,0
493,7600,9,0,11,0,1738636471,False,IN_SERVICE,1,1,1,,9,0
494,7601,10,0,11,0,1738636343,False,IN_SERVICE,1,1,1,,10,0
495,7602,5,0,14,0,1738636400,False,IN_SERVICE,1,1,1,,5,0
496,7603,1,1,12,0,1738636391,False,IN_SERVICE,1,1,1,,1,0
497,7604,3,1,15,0,1738636440,False,IN_SERVICE,1,1,1,,3,0
498,7605,1,0,19,0,1738636461,False,IN_SERVICE,1,1,1,,1,0
499,7606,3,0,16,0,1738636382,False,IN_SERVICE,1,1,1,,3,0
500,7607,7,2,10,0,1738636399,False,IN_SERVICE,1,1,1,,7,0
501,7608,6,0,21,0,1738636461,False,IN_SERVICE,1,1,1,,6,0
502,7609,14,0,13,0,1738636343,False,IN_SERVICE,1,1,1,,14,0
503,7610,2,0,13,0,1738636338,False,IN_SERVICE,1,1,1,,2,0
504,7611,4,0,15,0,1738636361,False,IN_SERVICE,1,1,1,,4,0
505,7612,5,0,14,0,1738636506,False,IN_SERVICE,1,1,1,,5,0
506,7613,3,0,15,1,1738636408,False,IN_SERVICE,1,1,1,,3,0
507,7614,9,0,14,0,1738636450,False,IN_SERVICE,1,1,1,,9,0
508,7615,0,0,19,0,1738636451,False,IN_SERVICE,1,1,1,,0,0
509,7616,18,1,0,0,1738636435,False,IN_SERVICE,1,1,1,,18,0
510,7617,17,0,1,0,1738636508,False,IN_SERVICE,1,1,1,,17,0
511,7618,0,0,19,0,1738636482,False,IN_SERVICE,1,1,1,,0,0
512,7619,1,0,14,0,1738636436,False,IN_SERVICE,1,1,1,,1,0
513,7620,0,1,30,0,1738636466,False,IN_SERVICE,1,1,1,,0,0
514,7622,3,1,19,0,1738636445,False,IN_SERVICE,1,1,1,,3,0
515,7623,15,1,3,0,1738636446,False,IN_SERVICE,1,1,1,,15,0
516,7624,10,0,1,0,1738636357,False,IN_SERVICE,1,1,1,,10,0
517,7625,2,1,20,0,1738636331,False,IN_SERVICE,1,1,1,,2,0
518,7626,21,0,4,0,1738636385,False,IN_SERVICE,1,1,1,,21,0
519,7627,5,0,10,0,1738636423,False,IN_SERVICE,1,1,1,,5,0
520,7629,8,0,7,0,1738636379,False,IN_SERVICE,1,1,1,,8,0
521,7630,18,0,5,0,1738636505,False,IN_SERVICE,1,1,1,,18,0
522,7631,13,2,0,0,1738636477,False,IN_SERVICE,1,1,1,,13,0
523,7632,1,0,16,0,1738636364,False,IN_SERVICE,1,1,1,,1,0
524,7633,2,0,13,0,1738636363,False,IN_SERVICE,1,1,1,,2,0
525,7635,3,0,12,0,1738636347,False,IN_SERVICE,1,1,1,,3,0
526,7636,3,0,20,0,1738636359,False,IN_SERVICE,1,1,1,,3,0
527,7637,2,2,15,0,1738636471,False,IN_SERVICE,1,1,1,,2,0
528,7639,2,0,14,0,1738636349,False,IN_SERVICE,1,1,1,,2,0
529,7640,11,0,4,0,1738636447,False,IN_SERVICE,1,1,1,,11,0
530,7641,4,1,10,0,1738636494,False,IN_SERVICE,1,1,1,,4,0
531,7642,0,0,18,1,1738636375,False,IN_SERVICE,1,1,1,,0,0
532,7643,0,0,19,0,1738636345,False,IN_SERVICE,1,1,1,,0,0
533,7644,4,1,10,0,1738636409,False,IN_SERVICE,1,1,1,,4,0
534,7645,6,5,5,0,1738636416,False,IN_SERVICE,1,1,1,,6,0
535,7646,13,0,1,0,1738636464,False,IN_SERVICE,1,1,1,,13,0
536,7647,4,0,13,0,1738636389,False,IN_SERVICE,1,1,1,,4,0
537,7650,0,0,23,0,1738636449,False,IN_SERVICE,1,1,1,,0,0
538,7654,2,0,5,0,1738636482,False,IN_SERVICE,1,1,1,,2,0
539,7655,1,0,14,0,1738636340,False,IN_SERVICE,1,1,1,,1,0
540,7656,2,0,9,0,1738636437,False,IN_SERVICE,1,1,1,,2,0
541,7657,18,0,1,1,1738636416,True,IN_SERVICE,1,1,1,,18,0
542,7658,10,0,17,0,1738636478,False,IN_SERVICE,1,1,1,,10,0
543,7659,8,0,11,0,1738636356,False,IN_SERVICE,1,1,1,,8,0
544,7660,34,0,5,0,1738636372,False,IN_SERVICE,1,1,1,,34,0
545,7662,1,1,17,0,1738636377,False,IN_SERVICE,1,1,1,,1,0
546,7663,3,0,14,0,1738636496,False,IN_SERVICE,1,1,1,,3,0
547,7664,6,0,9,0,1738636340,False,IN_SERVICE,1,1,1,,6,0
548,7665,2,0,9,0,1738636329,False,IN_SERVICE,1,1,1,,2,0
549,7666,1,1,24,0,1738636411,False,IN_SERVICE,1,1,1,,1,0
550,7667,17,1,17,0,1738636333,False,IN_SERVICE,1,1,1,,17,0
551,7668,2,1,17,0,1738636389,True,IN_SERVICE,1,1,1,,2,0
552,7671,0,0,12,0,1738636383,False,IN_SERVICE,1,1,1,,0,0
553,7675,2,0,12,1,1738636333,False,IN_SERVICE,1,1,1,,1,1
554,7676,6,1,9,0,1738636434,False,IN_SERVICE,1,1,1,,6,0
555,7677,1,1,14,0,1738636335,False,IN_SERVICE,1,1,1,,1,0
556,7678,0,0,16,0,1738636465,False,IN_SERVICE,1,1,1,,0,0
557,7679,0,0,15,0,1738636493,False,IN_SERVICE,1,1,1,,0,0
558,7680,9,0,9,1,1738636357,False,IN_SERVICE,1,1,1,,9,0
559,7681,9,1,13,0,1738636452,True,IN_SERVICE,1,1,1,,8,1
560,7682,8,1,25,1,1738636486,False,IN_SERVICE,1,1,1,,8,0
561,7684,19,0,4,0,1738636481,False,IN_SERVICE,1,1,1,,19,0
562,7685,18,0,3,0,1738636402,False,IN_SERVICE,1,1,1,,18,0
563,7686,10,1,3,0,1738636505,False,IN_SERVICE,1,1,1,,10,0
564,7687,2,2,8,0,1738636365,False,IN_SERVICE,1,1,1,,2,0
565,7688,3,1,11,0,1738636443,False,IN_SERVICE,1,1,1,,3,0
566,7691,1,1,17,0,1738636402,False,IN_SERVICE,1,1,1,,1,0
567,7692,26,0,0,0,1738636471,True,IN_SERVICE,1,1,1,,26,0
568,7693,9,0,9,1,1738636346,False,IN_SERVICE,1,1,1,,9,0
569,7694,0,0,19,0,1738636335,False,IN_SERVICE,1,1,1,,0,0
570,7695,10,2,7,0,1738636470,False,IN_SERVICE,1,1,1,,10,0
571,7696,11,0,8,0,1738636367,False,IN_SERVICE,1,1,1,,11,0
572,7698,2,1,11,0,1738636339,False,IN_SERVICE,1,1,1,,1,1
573,7699,1,0,14,0,1738636490,False,IN_SERVICE,1,1,1,,0,1
574,7700,0,0,15,0,1738636431,False,IN_SERVICE,1,1,1,,0,0
575,7701,3,2,14,0,1738636414,False,IN_SERVICE,1,1,1,,3,0
576,7702,15,1,2,0,1738636482,True,IN_SERVICE,1,1,1,,15,0
577,7703,10,0,9,0,1738636347,False,IN_SERVICE,1,1,1,,10,0
578,7704,3,0,16,0,1738636441,False,IN_SERVICE,1,1,1,,3,0
579,7705,19,0,0,0,1738636344,False,IN_SERVICE,1,1,1,,19,0
580,7706,7,1,19,0,1738636399,False,IN_SERVICE,1,1,1,,7,0
581,7707,4,1,14,0,1738636391,False,IN_SERVICE,1,1,1,,4,0
582,7708,6,0,21,0,1738636381,True,IN_SERVICE,1,1,1,,6,0
583,7709,1,0,22,0,1738636339,False,IN_SERVICE,1,1,1,,1,0
584,7710,2,0,16,0,1738636353,True,IN_SERVICE,1,1,1,,2,0
585,7711,3,0,12,0,1738636396,False,IN_SERVICE,1,1,1,,3,0
586,7712,13,1,8,0,1738636387,False,IN_SERVICE,1,1,1,,13,0
587,7713,15,0,8,0,1738636501,False,IN_SERVICE,1,1,1,,15,0
588,7715,3,0,6,0,1738636375,False,IN_SERVICE,1,1,1,,3,0
589,7716,15,0,4,0,1738636485,False,IN_SERVICE,1,1,1,,15,0
590,7717,6,0,5,0,1738636405,False,IN_SERVICE,1,1,1,,6,0
591,7718,7,1,2,1,1738636495,False,IN_SERVICE,1,1,1,,7,0
592,7719,16,0,10,1,1738636351,False,IN_SERVICE,1,1,1,,16,0
593,7720,16,1,15,0,1738636393,False,IN_SERVICE,1,1,1,,16,0
594,7721,5,2,3,1,1738636491,False,IN_SERVICE,1,1,1,,5,0
595,7724,3,2,9,1,1738636405,False,IN_SERVICE,1,1,1,,3,0
596,7728,6,1,12,0,1738636444,False,IN_SERVICE,1,1,1,,6,0
597,7729,5,1,37,0,1738636348,True,IN_SERVICE,1,1,1,,5,0
598,7730,3,0,39,0,1738636450,True,IN_SERVICE,1,1,1,,3,0
599,7731,10,0,5,0,1738636369,False,IN_SERVICE,1,1,1,,10,0
600,7732,6,0,9,0,1738636353,False,IN_SERVICE,1,1,1,,6,0
601,7733,6,0,9,0,1738636390,False,IN_SERVICE,1,1,1,,6,0
602,7734,2,0,13,0,1738636453,False,IN_SERVICE,1,1,1,,2,0
603,7735,1,0,14,0,1738636505,False,IN_SERVICE,1,1,1,,1,0
604,7736,9,0,6,0,1738636396,False,IN_SERVICE,1,1,1,,9,0
605,7737,9,0,6,0,1738636434,False,IN_SERVICE,1,1,1,,9,0
606,7738,6,0,9,0,1738636367,False,IN_SERVICE,1,1,1,,6,0
607,7739,3,0,12,0,1738636348,False,IN_SERVICE,1,1,1,,3,0
608,7740,3,0,12,0,1738636339,False,IN_SERVICE,1,1,1,,3,0
609,7741,6,0,9,0,1738636400,False,IN_SERVICE,1,1,1,,6,0
610,7742,11,0,8,0,1738636411,False,IN_SERVICE,1,1,1,,11,0
611,7743,4,0,15,0,1738636443,False,IN_SERVICE,1,1,1,,4,0
612,7744,1,0,22,0,1738636498,False,IN_SERVICE,1,1,1,,0,1
613,7745,7,0,8,0,1738636429,False,IN_SERVICE,1,1,1,,6,1
614,7746,1,1,17,0,1738636396,False,IN_SERVICE,1,1,1,,1,0
615,7747,4,1,10,0,1738636407,False,IN_SERVICE,1,1,1,,4,0
616,7748,9,0,10,0,1738636338,False,IN_SERVICE,1,1,1,,9,0
617,7749,4,0,11,0,1738636401,False,IN_SERVICE,1,1,1,,4,0
618,7750,6,0,9,0,1738636506,False,IN_SERVICE,1,1,1,,6,0
619,7751,1,0,14,0,1738636399,False,IN_SERVICE,1,1,1,,1,0
620,7752,4,1,18,0,1738636493,False,IN_SERVICE,1,1,1,,4,0
621,7753,4,0,11,0,1738636356,False,IN_SERVICE,1,1,1,,4,0
622,7754,2,1,11,0,1738636376,False,IN_SERVICE,1,1,1,,2,0
623,7755,0,2,13,0,1738636485,False,IN_SERVICE,1,1,1,,0,0
624,7756,1,0,18,0,1738636334,False,IN_SERVICE,1,1,1,,1,0
625,7757,16,0,3,0,1738636392,True,IN_SERVICE,1,1,1,,16,0
626,7758,11,0,8,0,1738636484,False,IN_SERVICE,1,1,1,,11,0
627,7759,3,0,11,0,1738636345,False,IN_SERVICE,1,1,1,,3,0
628,7760,11,0,12,0,1738636397,False,IN_SERVICE,1,1,1,,11,0
629,7761,12,0,1,0,1738636401,False,IN_SERVICE,1,1,1,,12,0
630,7762,0,1,12,0,1738636417,False,IN_SERVICE,1,1,1,,0,0
631,7765,7,0,8,0,1738636423,False,IN_SERVICE,1,1,1,,7,0
632,7766,0,0,14,0,1738636468,False,IN_SERVICE,1,1,1,,0,0
633,7767,4,0,7,0,1738636333,False,IN_SERVICE,1,1,1,,4,0
634,7768,14,0,0,0,1738636477,False,IN_SERVICE,1,1,1,,13,1
635,7769,8,1,6,0,1738636472,False,IN_SERVICE,1,1,1,,8,0
636,7770,20,1,1,0,1738636407,False,IN_SERVICE,1,1,1,,20,0
637,7771,3,0,8,0,1738636479,False,IN_SERVICE,1,1,1,,3,0
638,7772,4,0,11,0,1738636360,False,IN_SERVICE,1,1,1,,4,0
639,7773,14,0,0,0,1738636385,False,IN_SERVICE,1,1,1,,14,0
640,7774,5,0,10,0,1738636499,False,IN_SERVICE,1,1,1,,5,0
641,7775,7,0,4,0,1738636479,False,IN_SERVICE,1,1,1,,7,0
642,7776,18,0,1,0,1738636413,False,IN_SERVICE,1,1,1,,18,0
643,7777,6,1,7,1,1738636509,False,IN_SERVICE,1,1,1,,5,1
644,7778,2,1,6,2,1738636347,False,IN_SERVICE,1,1,1,,2,0
645,7779,4,0,11,0,1738636439,False,IN_SERVICE,1,1,1,,4,0
646,7780,1,0,15,0,1738636353,False,IN_SERVICE,1,1,1,,1,0
647,7781,1,0,14,0,1738636468,False,IN_SERVICE,1,1,1,,0,1
648,7782,1,0,19,0,1738636467,False,IN_SERVICE,1,1,1,,1,0
649,7783,14,0,6,0,1738636373,False,IN_SERVICE,1,1,1,,14,0
650,7784,9,0,8,2,1738636482,False,IN_SERVICE,1,1,1,,9,0
651,7785,16,0,0,0,1738636333,False,IN_SERVICE,1,1,1,,16,0
652,7787,18,0,13,0,1738636359,False,IN_SERVICE,1,1,1,,18,0
653,7788,20,0,3,0,1738636396,False,IN_SERVICE,1,1,1,,20,0
654,7789,0,0,23,0,1738636364,True,IN_SERVICE,1,1,1,,0,0
655,7790,1,2,14,0,1738636461,False,IN_SERVICE,1,1,1,,1,0
656,7791,11,1,3,0,1738636502,False,IN_SERVICE,1,1,1,,11,0
657,7792,15,0,0,0,1738636505,False,IN_SERVICE,1,1,1,,15,0
658,7794,9,0,5,0,1738636458,False,IN_SERVICE,1,1,1,,9,0
659,7796,9,0,9,0,1738636413,False,IN_SERVICE,1,1,1,,9,0
660,7798,8,0,7,0,1738636353,False,IN_SERVICE,1,1,1,,8,0
661,7799,11,0,4,0,1738636376,False,IN_SERVICE,1,1,1,,11,0
662,7800,5,0,14,0,1738636422,False,IN_SERVICE,1,1,1,,5,0
663,7801,4,0,11,0,1738636405,False,IN_SERVICE,1,1,1,,4,0
664,7802,2,0,10,0,1738636353,False,IN_SERVICE,1,1,1,,2,0
665,7803,16,0,3,0,1738636476,False,IN_SERVICE,1,1,1,,16,0
666,7804,9,0,3,0,1738636463,False,IN_SERVICE,1,1,1,,9,0
667,7805,15,0,4,0,1738636349,False,IN_SERVICE,1,1,1,,15,0
668,7806,5,0,10,0,1738636385,False,IN_SERVICE,1,1,1,,5,0
669,7807,2,0,13,0,1738636501,False,IN_SERVICE,1,1,1,,2,0
670,7808,5,0,9,0,1738636484,False,IN_SERVICE,1,1,1,,5,0
671,7809,6,0,13,0,1738636497,False,IN_SERVICE,1,1,1,,6,0
672,7810,0,0,15,0,1738636386,False,IN_SERVICE,1,1,1,,0,0
673,7811,7,0,12,0,1738636336,False,IN_SERVICE,1,1,1,,7,0
674,7812,5,0,14,0,1738636496,False,IN_SERVICE,1,1,1,,5,0
675,7813,0,0,22,1,1738636425,False,IN_SERVICE,1,1,1,,0,0
676,7814,2,0,13,0,1738636501,False,IN_SERVICE,1,1,1,,2,0
677,7815,2,0,13,0,1738636436,False,IN_SERVICE,1,1,1,,2,0
678,7816,37,0,18,0,1738636454,False,IN_SERVICE,1,1,1,,37,0
679,7817,7,0,8,0,1738636429,False,IN_SERVICE,1,1,1,,7,0
680,7818,0,0,19,0,1738636428,False,IN_SERVICE,1,1,1,,0,0
681,7819,0,0,15,0,1738636414,False,IN_SERVICE,1,1,1,,0,0
682,7820,1,0,14,0,1738636417,True,IN_SERVICE,1,1,1,,1,0
683,7821,9,0,10,1,1738636371,False,IN_SERVICE,1,1,1,,7,2
